user_id,job_id,interaction_type,timestamp
428,18,SKIP_FROM_RECOMMENDED,1757470538.661475
428,392,APPLY,1755411682.13372
428,526,CLICK_FROM_SEARCH,1758350196.952982
428,149,CLICK_FROM_SEARCH,1755763651.01465
428,379,SAVE,1756137375.317237
428,68,SKIP_FROM_RECOMMENDED,1757873250.184201
428,340,SKIP_FROM_SEARCH,1756905079.716216
428,354,CLICK_FROM_SIMILAR,1755712104.768649
428,931,SAVE,1755945161.095657
428,268,CLICK_FROM_SIMILAR,1755705826.079452
428,541,APPLY,1756752329.302935
428,281,SKIP_FROM_SEARCH,1755782470.79017
428,216,CLICK_FROM_SEARCH,1757510923.966645
428,15,CLICK_FROM_SEARCH,1756681748.584667
428,63,SKIP_FROM_SEARCH,1755302454.666168
428,718,CLICK_FROM_RECOMMENDED,1755718417.131119
428,87,CLICK_FROM_SEARCH,1755482932.087623
428,898,CLICK_FROM_SEARCH,1755958222.861628
428,25,SAVE,1756406951.669746
428,524,SKIP_FROM_SEARCH,1756370263.933731
428,26,SKIP_FROM_RECOMMENDED,1757726766.872832
428,244,CLICK_FROM_SEARCH,1755403967.556055
428,283,CLICK_FROM_SEARCH,1760687500.474149
428,523,SKIP_FROM_RECOMMENDED,1755812472.653752
428,434,CLICK_FROM_RECOMMENDED,1755690379.680531
428,211,SAVE,1757243089.83067
428,47,SAVE,1758179434.729008
428,81,SAVE,1755920828.11937
428,13,SKIP_FROM_SEARCH,1757666904.021451
428,46,SKIP_FROM_SEARCH,1759179589.331645
428,93,CLICK_FROM_RECOMMENDED,1757826532.49216
428,209,CLICK_FROM_SEARCH,1755063953.604018
428,627,SKIP_FROM_RECOMMENDED,1758411139.666989
428,285,SKIP_FROM_RECOMMENDED,1757891610.109331
428,49,SAVE,1757147375.872715
428,45,SAVE,1757770808.18167
428,98,CLICK_FROM_RECOMMENDED,1762546220.850219
428,67,SKIP_FROM_SEARCH,1756092870.803388
428,487,CLICK_FROM_RECOMMENDED,1755131594.123398
428,71,SKIP_FROM_SIMILAR,1756197384.771968
428,117,APPLY,1755088742.344298
428,515,CLICK_FROM_SEARCH,1755673786.255131
428,259,SAVE,1756714840.784532
428,611,SAVE,1755716598.011872
428,76,SKIP_FROM_RECOMMENDED,1757244428.199167
428,162,CLICK_FROM_SIMILAR,1758351452.109412
428,227,SAVE,1756056734.57765
428,64,APPLY,1759475221.428601
428,238,SKIP_FROM_RECOMMENDED,1755158065.915718
428,79,CLICK_FROM_SEARCH,1758560226.180236
428,65,CLICK_FROM_SIMILAR,1758424748.075946
428,9,SKIP_FROM_SEARCH,1755751748.817077
428,895,SAVE,1755686123.635864
428,217,SKIP_FROM_SEARCH,1755703889.709833
428,476,CLICK_FROM_SEARCH,1758239086.284772
428,29,SAVE,1758459997.15564
428,21,CLICK_FROM_RECOMMENDED,1755774035.65578
428,86,SAVE,1756741900.127402
428,97,CLICK_FROM_SEARCH,1755287102.177569
428,159,SKIP_FROM_SEARCH,1756226041.402076
428,438,CLICK_FROM_RECOMMENDED,1762772312.383211
428,286,CLICK_FROM_SEARCH,1755332570.67859
428,795,SAVE,1760727488.696919
428,14,SAVE,1758376383.317032
428,178,CLICK_FROM_RECOMMENDED,1761962143.403592
428,7,CLICK_FROM_SEARCH,1755381102.618931
428,148,CLICK_FROM_SEARCH,1755463234.096569
428,219,CLICK_FROM_SEARCH,1755029381.869734
428,494,SKIP_FROM_SEARCH,1757503878.862077
428,428,CLICK_FROM_RECOMMENDED,1757004640.463559
428,792,SKIP_FROM_RECOMMENDED,1755377520.082973
428,36,CLICK_FROM_SIMILAR,1758040839.715206
428,184,CLICK_FROM_SIMILAR,1755687455.562699
428,267,SAVE,1755278232.526621
428,107,SAVE,1756063870.390084
428,193,CLICK_FROM_SEARCH,1755181725.300968
428,44,CLICK_FROM_SEARCH,1755590200.586543
428,34,CLICK_FROM_SEARCH,1755898628.039872
428,581,CLICK_FROM_SEARCH,1758708624.717406
428,890,CLICK_FROM_SEARCH,1758053950.016193
428,73,SAVE,1756133064.434622
428,416,SAVE,1757502983.994844
428,562,SAVE,1756630894.865075
428,280,APPLY,1755806555.634926
428,74,CLICK_FROM_RECOMMENDED,1757512176.291954
428,31,CLICK_FROM_RECOMMENDED,1757232747.0705
428,899,CLICK_FROM_SEARCH,1756872668.598319
428,295,CLICK_FROM_SEARCH,1756866864.641954
428,233,SKIP_FROM_SEARCH,1757229573.168359
428,490,SAVE,1755939918.864058
428,147,CLICK_FROM_SEARCH,1758948730.447393
428,197,CLICK_FROM_SEARCH,1755340603.732195
428,262,CLICK_FROM_SEARCH,1759182090.782921
428,28,SKIP_FROM_SEARCH,1755810807.116548
428,59,APPLY,1755255967.652591
428,119,SKIP_FROM_SEARCH,1756777714.747557
428,242,CLICK_FROM_RECOMMENDED,1755913070.798913
428,66,SKIP_FROM_SIMILAR,1758281875.213151
428,464,CLICK_FROM_RECOMMENDED,1756091752.268642
428,966,CLICK_FROM_SIMILAR,1757143102.883963
428,727,SAVE,1755712758.43961
428,194,CLICK_FROM_SEARCH,1755453209.493071
428,70,CLICK_FROM_SEARCH,1755951016.839954
428,875,CLICK_FROM_RECOMMENDED,1756810952.433792
428,808,CLICK_FROM_RECOMMENDED,1757076138.8168
428,230,SAVE,1756674450.579871
428,813,SAVE,1762772312.383211
428,433,CLICK_FROM_RECOMMENDED,1757279940.672962
428,170,CLICK_FROM_RECOMMENDED,1760208580.947174
428,237,CLICK_FROM_SEARCH,1755240260.050347
428,595,SAVE,1755119439.579275
428,234,CLICK_FROM_RECOMMENDED,1755720464.66659
428,84,SKIP_FROM_RECOMMENDED,1755281816.746175
428,701,APPLY,1756447062.486257
428,96,SKIP_FROM_SEARCH,1756419026.908557
428,788,APPLY,1756659943.057999
428,224,SAVE,1757654510.346695
428,789,CLICK_FROM_SIMILAR,1761901193.430118
428,771,SAVE,1759090098.210726
428,17,SKIP_FROM_SEARCH,1755241216.883236
428,982,SAVE,1755799701.466162
428,61,CLICK_FROM_SEARCH,1755570718.510403
428,855,APPLY,1755374570.421953
428,42,SAVE,1756525955.346306
428,343,SAVE,1756562764.960503
428,53,SKIP_FROM_SIMILAR,1755497461.984674
428,265,SAVE,1757415500.035429
428,108,SKIP_FROM_RECOMMENDED,1757562753.374662
428,221,CLICK_FROM_SEARCH,1755037531.408627
428,235,CLICK_FROM_SEARCH,1755975660.720143
428,606,SKIP_FROM_SEARCH,1759289741.918342
428,92,CLICK_FROM_SEARCH,1756424439.251394
428,83,CLICK_FROM_SEARCH,1755826672.588396
428,248,SKIP_FROM_SIMILAR,1755565118.34593
428,206,SAVE,1755538417.112511
428,154,CLICK_FROM_SIMILAR,1755200632.243326
428,229,CLICK_FROM_SEARCH,1758300154.292504
428,8,SAVE,1755172524.76291
428,135,SAVE,1755668406.853053
428,103,CLICK_FROM_SEARCH,1755087197.821378
428,387,CLICK_FROM_RECOMMENDED,1757952067.703133
428,804,SKIP_FROM_SEARCH,1755074220.33797
428,540,SAVE,1755712879.607521
428,383,CLICK_FROM_SIMILAR,1756651954.830246
428,263,SAVE,1756020585.690145
428,507,CLICK_FROM_SEARCH,1755641065.862136
428,213,SAVE,1755621977.989529
428,644,SKIP_FROM_SEARCH,1758103699.243368
428,132,CLICK_FROM_SIMILAR,1762089611.851701
428,592,SKIP_FROM_SIMILAR,1755827904.476472
428,955,SAVE,1755073940.775237
428,601,SAVE,1755068728.450098
428,223,SAVE,1757764265.659852
428,249,APPLY,1756558876.026089
428,198,CLICK_FROM_SEARCH,1757971784.790263
428,153,CLICK_FROM_SEARCH,1757320683.429024
428,50,SKIP_FROM_RECOMMENDED,1759624228.482723
428,393,CLICK_FROM_RECOMMENDED,1759214824.868565
428,639,CLICK_FROM_SEARCH,1758014789.404196
428,48,SKIP_FROM_SEARCH,1756249642.981902
428,165,SAVE,1755712388.690648
428,432,CLICK_FROM_SEARCH,1756371304.442465
428,405,SAVE,1756351861.643284
428,116,SAVE,1756828173.375373
428,691,SKIP_FROM_SEARCH,1755396610.720012
428,169,SAVE,1757068634.332093
428,102,SAVE,1756181979.916926
428,498,CLICK_FROM_SEARCH,1756878343.889872
428,750,CLICK_FROM_SEARCH,1755528807.052588
428,57,CLICK_FROM_SEARCH,1756104118.544844
428,692,SAVE,1755455051.803018
428,56,APPLY,1759043498.340413
428,185,SAVE,1756297537.672994
428,232,SKIP_FROM_RECOMMENDED,1755491776.300113
428,203,SKIP_FROM_SEARCH,1755078119.49157
428,94,CLICK_FROM_RECOMMENDED,1757185655.870805
428,10,CLICK_FROM_SEARCH,1755466019.855185
428,222,CLICK_FROM_SIMILAR,1762772312.383211
428,134,CLICK_FROM_RECOMMENDED,1756479442.230102
428,832,SKIP_FROM_RECOMMENDED,1755659314.546698
428,100,CLICK_FROM_SEARCH,1757080283.902601
428,484,SAVE,1755622060.73613
428,77,SAVE,1758332845.161057
428,631,SKIP_FROM_RECOMMENDED,1755712696.786692
428,781,CLICK_FROM_SEARCH,1762772312.383211
429,243,SKIP_FROM_SEARCH,1758613198.906528
429,103,SAVE,1755143284.003269
429,218,CLICK_FROM_SIMILAR,1755828674.990709
429,135,SKIP_FROM_SEARCH,1757596324.935355
429,29,SKIP_FROM_SEARCH,1757065470.904259
429,235,CLICK_FROM_SEARCH,1755416164.35284
429,224,CLICK_FROM_SEARCH,1755852395.018466
429,279,CLICK_FROM_SEARCH,1755590727.74721
429,513,APPLY,1756843671.416658
429,35,SAVE,1755817576.728144
429,142,CLICK_FROM_RECOMMENDED,1755714997.461003
429,880,CLICK_FROM_SEARCH,1755448115.150891
429,341,SKIP_FROM_SEARCH,1756018827.546758
429,844,SKIP_FROM_RECOMMENDED,1755419205.372873
429,213,APPLY,1761382880.659802
429,22,CLICK_FROM_SIMILAR,1755322572.478437
429,166,CLICK_FROM_SEARCH,1759750084.044921
429,169,CLICK_FROM_RECOMMENDED,1756083871.010749
429,557,CLICK_FROM_SIMILAR,1755918934.347231
429,242,SKIP_FROM_RECOMMENDED,1755507740.439446
429,58,CLICK_FROM_SEARCH,1756959620.654184
429,104,SKIP_FROM_SEARCH,1757245248.80384
429,43,CLICK_FROM_SEARCH,1756221626.599192
429,547,CLICK_FROM_SEARCH,1755107739.903179
429,159,CLICK_FROM_SIMILAR,1759870458.538301
429,99,CLICK_FROM_SIMILAR,1762633543.010698
429,956,SKIP_FROM_SEARCH,1756092633.443302
429,282,SKIP_FROM_SEARCH,1756845133.31124
429,83,SAVE,1756159563.334448
429,822,SKIP_FROM_SEARCH,1755751421.303707
429,696,CLICK_FROM_RECOMMENDED,1755152748.990453
429,549,SKIP_FROM_SEARCH,1756180073.388384
429,209,CLICK_FROM_SIMILAR,1758312511.587646
429,271,CLICK_FROM_SEARCH,1755029706.762128
429,165,SAVE,1756692513.636399
429,670,SAVE,1759130653.29974
429,107,SKIP_FROM_SEARCH,1755473223.292553
429,285,SAVE,1755389835.18148
429,102,APPLY,1757872700.800006
429,181,APPLY,1755568795.298205
429,62,SKIP_FROM_SEARCH,1755410722.179925
429,924,CLICK_FROM_RECOMMENDED,1755919319.53635
429,23,CLICK_FROM_SEARCH,1755965214.483294
429,65,SKIP_FROM_SEARCH,1759024816.529158
429,256,SKIP_FROM_SIMILAR,1756869349.151514
429,38,CLICK_FROM_SEARCH,1756008769.136999
429,105,SAVE,1756482310.934442
429,567,APPLY,1760980641.082911
429,85,APPLY,1755229888.581525
429,108,CLICK_FROM_SEARCH,1755448943.187466
429,47,CLICK_FROM_SIMILAR,1761380758.618264
429,189,CLICK_FROM_SIMILAR,1761127957.578202
429,45,CLICK_FROM_SEARCH,1755375392.597695
429,842,SKIP_FROM_RECOMMENDED,1755301094.848549
429,42,SAVE,1756058902.516896
429,25,CLICK_FROM_RECOMMENDED,1755095450.197508
429,872,CLICK_FROM_SIMILAR,1757064594.827307
429,232,CLICK_FROM_SEARCH,1755153122.430256
429,118,CLICK_FROM_SEARCH,1755112527.561086
429,600,SKIP_FROM_SIMILAR,1756287033.98466
429,617,CLICK_FROM_SEARCH,1761149108.234749
429,581,CLICK_FROM_RECOMMENDED,1756078174.640964
429,913,CLICK_FROM_SEARCH,1755853235.33362
430,125,CLICK_FROM_SIMILAR,1755944077.908684
430,104,SKIP_FROM_RECOMMENDED,1755417893.483103
430,148,CLICK_FROM_RECOMMENDED,1756391904.30852
430,371,SKIP_FROM_RECOMMENDED,1756119508.943527
430,945,SKIP_FROM_RECOMMENDED,1755610229.146444
430,35,CLICK_FROM_SEARCH,1755336505.720219
430,16,CLICK_FROM_RECOMMENDED,1755721153.730519
430,55,CLICK_FROM_SEARCH,1756377847.910788
430,863,SKIP_FROM_SEARCH,1755113154.321269
430,698,SKIP_FROM_SEARCH,1755320830.945503
430,310,CLICK_FROM_RECOMMENDED,1760730999.990341
430,90,CLICK_FROM_SEARCH,1756517988.954685
430,356,CLICK_FROM_SEARCH,1755123744.777372
430,185,SKIP_FROM_SEARCH,1757292552.449637
430,856,CLICK_FROM_SIMILAR,1755120330.272595
430,83,APPLY,1757606624.443402
430,20,SKIP_FROM_SEARCH,1757690978.80263
430,116,SKIP_FROM_RECOMMENDED,1757043168.825033
430,46,SKIP_FROM_RECOMMENDED,1757557594.269345
430,659,CLICK_FROM_SEARCH,1755175311.601441
430,670,CLICK_FROM_SEARCH,1757518613.478984
430,103,CLICK_FROM_SIMILAR,1755282040.555307
430,15,SKIP_FROM_SEARCH,1755802619.658773
430,86,CLICK_FROM_SEARCH,1760556628.17733
430,74,CLICK_FROM_SIMILAR,1756355002.666271
430,296,CLICK_FROM_SEARCH,1761653062.427368
430,95,SAVE,1755177351.82958
430,61,APPLY,1756258432.306945
430,112,CLICK_FROM_SEARCH,1755121572.765877
431,86,CLICK_FROM_SEARCH,1755155676.026996
431,235,CLICK_FROM_SIMILAR,1755371150.252492
431,106,SAVE,1755578590.342694
431,228,SKIP_FROM_SEARCH,1757681525.309708
431,115,SAVE,1755344446.576564
431,75,CLICK_FROM_RECOMMENDED,1758641147.891506
431,210,SKIP_FROM_SEARCH,1755271296.862746
431,197,CLICK_FROM_SIMILAR,1755066064.163677
431,135,SKIP_FROM_SEARCH,1755973370.510097
431,923,CLICK_FROM_RECOMMENDED,1762547756.519984
431,30,SKIP_FROM_RECOMMENDED,1755223601.82374
431,93,CLICK_FROM_RECOMMENDED,1755204848.653147
431,26,SAVE,1757700360.677774
431,642,CLICK_FROM_SIMILAR,1755723760.11804
431,963,SKIP_FROM_SEARCH,1757452175.381258
431,146,SKIP_FROM_SIMILAR,1755430129.219678
431,204,SKIP_FROM_SIMILAR,1756194437.474837
431,961,CLICK_FROM_SEARCH,1755595607.283572
431,58,SKIP_FROM_SEARCH,1756163916.61605
431,331,SKIP_FROM_SEARCH,1757845745.919105
431,268,CLICK_FROM_RECOMMENDED,1757786975.692314
432,167,CLICK_FROM_SEARCH,1755530614.220133
432,258,CLICK_FROM_SEARCH,1756845866.070211
432,112,SAVE,1756883942.476457
432,188,SKIP_FROM_RECOMMENDED,1755088959.280141
432,92,SKIP_FROM_SEARCH,1756815753.618646
432,700,CLICK_FROM_RECOMMENDED,1755908246.495203
432,379,SAVE,1757671482.772589
432,20,CLICK_FROM_RECOMMENDED,1758205487.832661
432,45,CLICK_FROM_SEARCH,1756557938.225625
432,619,CLICK_FROM_SEARCH,1754999629.835712
432,391,CLICK_FROM_RECOMMENDED,1756962876.219012
432,839,SAVE,1757682588.900226
432,152,SKIP_FROM_SIMILAR,1755552932.785144
432,451,SKIP_FROM_RECOMMENDED,1756210976.251137
432,72,APPLY,1761554175.623995
432,41,CLICK_FROM_SEARCH,1755684462.170792
432,738,SAVE,1755487196.108022
432,278,CLICK_FROM_SEARCH,1755456661.214465
432,260,CLICK_FROM_RECOMMENDED,1756587007.693504
432,922,CLICK_FROM_RECOMMENDED,1760811756.036993
432,991,SKIP_FROM_SEARCH,1756820281.165009
432,204,SKIP_FROM_SEARCH,1755698939.271709
432,166,CLICK_FROM_RECOMMENDED,1756974694.553288
432,567,CLICK_FROM_SEARCH,1756902227.135978
432,64,SKIP_FROM_SEARCH,1756762694.913114
432,184,CLICK_FROM_SEARCH,1755333927.942268
432,691,SAVE,1756953282.362035
432,151,SAVE,1756089632.552967
432,138,SKIP_FROM_SEARCH,1755032795.596915
432,51,SAVE,1756504889.349217
432,227,CLICK_FROM_SEARCH,1762772312.425523
432,713,CLICK_FROM_SEARCH,1755832975.746684
432,225,SKIP_FROM_SEARCH,1761544703.452522
432,516,SKIP_FROM_SEARCH,1755192954.897227
432,15,APPLY,1757559377.76226
432,273,CLICK_FROM_SEARCH,1755232335.122255
432,243,SAVE,1755617644.60593
432,160,SAVE,1756640795.321503
432,271,SAVE,1756742803.867551
432,99,CLICK_FROM_RECOMMENDED,1757897916.144795
432,264,CLICK_FROM_SIMILAR,1756853456.686558
432,280,CLICK_FROM_SEARCH,1756746794.156682
432,180,CLICK_FROM_SEARCH,1759728861.623279
432,183,CLICK_FROM_SEARCH,1756166159.873356
432,850,CLICK_FROM_SIMILAR,1755492489.748992
432,630,APPLY,1755339399.120003
432,722,SKIP_FROM_SEARCH,1755989339.931866
432,709,CLICK_FROM_SEARCH,1757421281.263948
432,83,SKIP_FROM_SEARCH,1755080827.775035
432,524,SKIP_FROM_RECOMMENDED,1755264923.842791
432,624,CLICK_FROM_SEARCH,1755214383.395199
432,263,CLICK_FROM_SEARCH,1756707187.399128
432,175,SAVE,1755537158.972525
432,224,SAVE,1755349795.758324
432,48,CLICK_FROM_SEARCH,1756742761.026568
432,163,CLICK_FROM_SEARCH,1757781265.997293
432,114,SAVE,1755781103.3655
432,165,SKIP_FROM_SIMILAR,1756674441.129633
432,186,CLICK_FROM_SEARCH,1755197086.216008
432,136,CLICK_FROM_RECOMMENDED,1760315701.527285
432,146,SKIP_FROM_SEARCH,1755794953.732962
432,914,CLICK_FROM_RECOMMENDED,1762772312.425523
432,267,SKIP_FROM_RECOMMENDED,1762468644.78118
432,179,SAVE,1757929408.009363
432,39,CLICK_FROM_SIMILAR,1755035719.588483
432,228,SAVE,1756520625.456675
432,215,CLICK_FROM_RECOMMENDED,1755172905.866348
432,282,SAVE,1759380246.900332
432,154,CLICK_FROM_SEARCH,1758026847.299847
432,191,CLICK_FROM_SEARCH,1761970959.793737
432,461,SAVE,1756818755.734577
432,75,SKIP_FROM_SEARCH,1756431968.337404
432,128,SKIP_FROM_SEARCH,1756418997.054357
432,187,SAVE,1755945938.675156
432,153,CLICK_FROM_SIMILAR,1756225716.980454
432,95,CLICK_FROM_SIMILAR,1756957786.904467
432,763,CLICK_FROM_SEARCH,1760249546.66698
432,436,SKIP_FROM_SEARCH,1756757681.69419
432,348,SAVE,1758778795.532839
432,984,CLICK_FROM_SEARCH,1758857425.263486
432,117,CLICK_FROM_SEARCH,1756418426.578423
432,583,CLICK_FROM_RECOMMENDED,1755826201.387969
432,81,SAVE,1756980102.727524
432,376,CLICK_FROM_SEARCH,1756143990.174147
432,658,CLICK_FROM_RECOMMENDED,1755161453.275268
432,277,SKIP_FROM_RECOMMENDED,1755918756.601242
432,17,CLICK_FROM_SIMILAR,1762772312.425523
433,29,CLICK_FROM_SEARCH,1757315356.259781
433,752,CLICK_FROM_RECOMMENDED,1758573347.488015
433,891,CLICK_FROM_SEARCH,1757030102.801351
433,65,CLICK_FROM_SEARCH,1756635852.358461
433,199,CLICK_FROM_SEARCH,1757386415.085652
433,530,CLICK_FROM_SEARCH,1756086831.294617
433,504,CLICK_FROM_SEARCH,1755182563.607717
433,384,SAVE,1761372633.01207
433,172,CLICK_FROM_SEARCH,1756096934.330912
433,326,CLICK_FROM_RECOMMENDED,1757124578.997245
433,772,SKIP_FROM_SEARCH,1756469504.102189
433,288,CLICK_FROM_SEARCH,1755105612.780017
433,11,CLICK_FROM_SIMILAR,1760929848.901296
433,272,CLICK_FROM_RECOMMENDED,1758053842.166727
433,26,APPLY,1755310187.162639
433,315,SAVE,1762768549.765137
433,19,SAVE,1757591992.377605
433,263,CLICK_FROM_SEARCH,1756239050.144137
433,206,SAVE,1756833640.6681
433,558,SKIP_FROM_RECOMMENDED,1755215739.246409
433,187,CLICK_FROM_SEARCH,1756594117.608086
433,69,SAVE,1755145057.789277
433,264,CLICK_FROM_SEARCH,1756526512.198372
433,176,SAVE,1756560291.795234
433,180,SAVE,1759030038.316621
433,276,CLICK_FROM_SEARCH,1757506392.203693
433,275,CLICK_FROM_SIMILAR,1755554406.533602
433,111,CLICK_FROM_SIMILAR,1759259637.612697
433,101,SAVE,1756651705.671335
433,9,SAVE,1756808835.786116
433,826,CLICK_FROM_SIMILAR,1755356152.795779
433,269,CLICK_FROM_SEARCH,1758787763.865648
433,71,SAVE,1760192903.057346
433,225,APPLY,1757896008.731833
433,395,CLICK_FROM_SEARCH,1760490116.497312
433,135,SAVE,1755696086.207182
433,786,APPLY,1758834038.73166
433,562,APPLY,1756301079.742377
433,204,CLICK_FROM_SIMILAR,1755344342.153232
433,970,CLICK_FROM_RECOMMENDED,1757144499.82711
433,838,SKIP_FROM_RECOMMENDED,1757236565.871232
433,175,CLICK_FROM_RECOMMENDED,1755653711.016187
433,102,SAVE,1755050507.943803
433,43,SKIP_FROM_SIMILAR,1755429732.376822
433,240,SAVE,1755988636.838703
433,259,CLICK_FROM_SEARCH,1755352837.428495
433,38,CLICK_FROM_SIMILAR,1755415650.138791
433,156,SAVE,1755961661.435022
433,731,SKIP_FROM_SIMILAR,1761342635.378836
433,304,CLICK_FROM_SEARCH,1757805306.613616
433,555,SAVE,1755745321.1573
433,37,CLICK_FROM_SIMILAR,1760883404.498687
433,207,CLICK_FROM_SEARCH,1757013136.818991
433,541,SAVE,1756177865.647623
433,20,SKIP_FROM_SEARCH,1756224291.034351
433,935,CLICK_FROM_SIMILAR,1756024484.995984
433,24,CLICK_FROM_SEARCH,1755511974.215428
433,16,SKIP_FROM_RECOMMENDED,1755946521.190046
433,90,SAVE,1756455394.842015
433,61,CLICK_FROM_RECOMMENDED,1756455934.203612
433,242,APPLY,1757784746.697305
433,56,CLICK_FROM_SEARCH,1755860246.481801
433,314,SAVE,1757448853.037414
433,190,SAVE,1756673921.483652
433,563,SAVE,1761345628.471102
433,274,CLICK_FROM_SEARCH,1755942255.864728
434,8,SAVE,1760828768.326887
434,420,SAVE,1755216173.21733
434,146,CLICK_FROM_RECOMMENDED,1756606636.733744
434,58,CLICK_FROM_SEARCH,1755775046.275927
434,930,SAVE,1756088566.859124
434,425,CLICK_FROM_RECOMMENDED,1756827711.902855
434,202,CLICK_FROM_RECOMMENDED,1759652705.459771
434,278,SKIP_FROM_SEARCH,1756185439.619099
434,757,CLICK_FROM_RECOMMENDED,1762772312.448633
434,133,SAVE,1756742958.432202
434,177,APPLY,1755336537.837677
434,578,CLICK_FROM_RECOMMENDED,1755405976.441234
434,430,SKIP_FROM_SIMILAR,1757444142.987033
434,861,CLICK_FROM_SEARCH,1755096840.796037
434,817,CLICK_FROM_RECOMMENDED,1756268822.890431
434,846,SKIP_FROM_SEARCH,1755308180.507793
434,61,SAVE,1756100079.975413
434,22,APPLY,1757690626.666707
434,117,CLICK_FROM_RECOMMENDED,1756189909.535601
434,79,CLICK_FROM_SEARCH,1755343258.737376
434,438,CLICK_FROM_SEARCH,1755560563.374212
434,78,CLICK_FROM_SEARCH,1755886932.042359
434,201,CLICK_FROM_RECOMMENDED,1755136472.823773
434,198,CLICK_FROM_RECOMMENDED,1756702915.005043
434,96,SAVE,1756814545.053499
434,461,SKIP_FROM_SEARCH,1755121053.703781
434,179,SAVE,1755996860.602943
434,411,CLICK_FROM_RECOMMENDED,1756035257.305444
434,70,SKIP_FROM_RECOMMENDED,1755785954.998007
434,714,SKIP_FROM_SEARCH,1756582337.965602
434,54,SKIP_FROM_SEARCH,1755821701.664027
434,52,SAVE,1756043264.074047
434,708,CLICK_FROM_SEARCH,1758101136.440111
434,632,CLICK_FROM_SEARCH,1755340143.22391
434,360,CLICK_FROM_SEARCH,1756872772.030813
434,589,CLICK_FROM_SIMILAR,1756365664.200787
434,805,CLICK_FROM_SEARCH,1755703824.472315
434,206,SKIP_FROM_RECOMMENDED,1757523986.498375
434,289,CLICK_FROM_SEARCH,1756553751.913808
434,167,CLICK_FROM_RECOMMENDED,1756257706.611436
434,418,CLICK_FROM_SEARCH,1757137870.993617
434,396,SKIP_FROM_RECOMMENDED,1758147449.991448
434,761,CLICK_FROM_RECOMMENDED,1761994179.807327
434,161,SKIP_FROM_RECOMMENDED,1756925728.661227
434,93,SKIP_FROM_SIMILAR,1759030056.909977
434,400,CLICK_FROM_RECOMMENDED,1754998435.563326
434,67,CLICK_FROM_SEARCH,1756465051.462218
434,792,CLICK_FROM_SIMILAR,1755466026.937588
434,993,SKIP_FROM_SIMILAR,1755188629.298165
434,845,SAVE,1756472245.956782
434,977,SKIP_FROM_SEARCH,1757666746.910669
434,213,SKIP_FROM_SEARCH,1756029532.725787
434,268,CLICK_FROM_SEARCH,1757152185.668095
434,99,SAVE,1756304224.416316
434,139,SAVE,1756113389.625692
434,667,SKIP_FROM_SEARCH,1755662816.424998
434,142,CLICK_FROM_SEARCH,1755933763.024408
434,87,APPLY,1755833143.312453
434,75,SKIP_FROM_SEARCH,1757016103.709482
434,105,APPLY,1755236044.889695
434,682,CLICK_FROM_SEARCH,1755185292.562366
434,238,CLICK_FROM_RECOMMENDED,1757093592.728058
434,180,SKIP_FROM_SEARCH,1756532684.493981
434,235,SAVE,1756089754.180541
434,159,CLICK_FROM_SEARCH,1755317844.311829
434,305,CLICK_FROM_SIMILAR,1756025417.694993
434,287,SAVE,1758027730.150501
434,80,CLICK_FROM_SIMILAR,1759280572.581302
434,168,CLICK_FROM_SEARCH,1757353603.864894
434,19,SAVE,1755116416.614192
434,378,CLICK_FROM_SEARCH,1757153968.047412
434,232,CLICK_FROM_RECOMMENDED,1755532340.347079
434,293,SKIP_FROM_SEARCH,1755732511.63689
434,221,CLICK_FROM_SEARCH,1755420101.184063
434,185,SAVE,1757902630.552083
434,50,SAVE,1757029417.912109
434,608,SAVE,1756835968.078889
434,497,SAVE,1757139645.95608
434,488,SAVE,1755521578.943803
434,196,SKIP_FROM_SEARCH,1756139669.585774
434,259,SAVE,1756946309.706874
434,284,SAVE,1756964096.682927
434,924,CLICK_FROM_RECOMMENDED,1758047430.663344
434,275,SAVE,1755654200.316335
434,241,CLICK_FROM_SEARCH,1757856205.571377
434,108,SKIP_FROM_SEARCH,1756124120.120198
434,205,CLICK_FROM_SEARCH,1757152570.170201
434,85,APPLY,1756178828.830053
434,7,SAVE,1760766716.773548
434,285,SKIP_FROM_RECOMMENDED,1755380447.633765
434,677,SKIP_FROM_SEARCH,1757181262.994315
434,145,SAVE,1756666761.350902
434,64,SKIP_FROM_RECOMMENDED,1755364944.253989
434,174,CLICK_FROM_SEARCH,1755129059.702273
434,481,CLICK_FROM_SIMILAR,1758116760.949943
434,276,SKIP_FROM_SEARCH,1755329366.021209
434,114,SKIP_FROM_RECOMMENDED,1755397588.199296
434,60,SAVE,1762454755.50898
434,44,CLICK_FROM_RECOMMENDED,1757452032.624353
434,854,SAVE,1755556828.700648
434,266,CLICK_FROM_SIMILAR,1756734083.867493
434,413,SAVE,1756481158.447564
434,871,CLICK_FROM_SEARCH,1758613975.238375
434,112,CLICK_FROM_RECOMMENDED,1757536771.948558
434,869,CLICK_FROM_RECOMMENDED,1758460778.433956
434,29,CLICK_FROM_SEARCH,1755458267.555262
434,189,SAVE,1756983586.537943
434,209,APPLY,1755076158.205473
434,132,CLICK_FROM_SEARCH,1755135176.673749
434,555,SKIP_FROM_RECOMMENDED,1757426528.431444
434,131,SAVE,1755044374.384947
434,45,APPLY,1756681646.183326
434,899,CLICK_FROM_SEARCH,1758563779.00165
